"X","Y","Z","Intensity","ReturnNumber","NumberOfReturns","Classification","R","G","B","NIR"
460772.31,5262512.38,0.73,31486,1,1,0,12079,12593,19018,9699
460772.54,5262513.08,0.83,31394,1,1,0,12850,14135,19275,10437
460773.21,5262515.1,0,31528,3,3,2,19532,19018,21331,26599
460768.23,5262499.37,27.66,29844,2,2,0,33153,32639,29298,0
460768.3,5262499.59,25.64,30064,2,2,0,24929,24415,20560,33204
460768.86,5262501.31,30.25,28389,1,2,0,26728,26471,21845,33339
460768.34,5262499.7,24.99,30765,1,1,0,31354,31354,28270,25178
460768.46,5262500.07,24.94,30545,1,1,0,24415,24415,24929,31918
460769.26,5262502.5,27.95,31876,1,1,0,30583,29812,27499,36479
460769.35,5262502.76,27.58,31561,1,1,0,33924,34181,29555,34392
460769.17,5262502.2,25.72,31545,2,2,0,30069,30840,28527,31380
460769.48,5262503.16,28.22,28337,1,2,0,31354,32125,29812,31017
460768.95,5262501.53,22.99,28471,2,2,0,25186,26214,24415,37605
460769.29,5262502.58,25.54,31696,1,2,0,26471,27499,25700,36791
460769.42,5262502.97,26.1,31174,1,3,0,30326,31868,28527,32673
460769.34,5262502.73,24.02,29005,2,4,0,22616,23387,21845,35239
460769.58,5262503.46,25.2,31915,1,1,0,30069,30840,26728,35750
460768.64,5262500.56,17.06,28658,2,2,0,31868,32639,29041,38318
460769.51,5262503.23,23.04,31528,1,2,0,30583,31097,27756,38814
460769.6,5262503.5,21.72,30532,2,3,0,34438,34695,30583,42992
460767.96,5262498.46,7.61,31541,2,2,0,32125,33153,29298,40425
460767.79,5262497.92,0,29808,4,4,2,45746,41377,38036,31167
460767.89,5262498.22,0,29684,2,2,2,46774,42148,39064,33082
460768.01,5262498.58,0.27,29313,2,2,0,55255,51914,48059,34774
460770.3,5262505.57,15.67,30932,1,2,0,49858,46774,43176,31071
460768.32,5262499.53,0,28904,2,2,2,41634,37522,36751,21836
460768.88,5262501.21,0,29566,3,3,2,24158,21331,23901,17147
460770.2,5262505.24,8.7,30460,1,1,0,46517,44204,42662,18899
460769.24,5262502.3,0,29539,2,2,2,34695,33153,33410,15048
460770.15,5262505.07,6,30270,3,4,0,23130,22616,24672,16792
460769.81,5262504.02,0.15,30296,2,2,0,17476,17733,21331,14368
460770.37,5262505.72,0.88,30916,1,2,0,33153,30069,29041,15763
460770.75,5262506.86,0,31666,1,1,2,32639,28784,24672,20757
460771.18,5262508.15,1.79,31197,1,1,0,27499,27242,26471,22473
460771.09,5262507.88,0,31430,1,1,2,32125,30840,29555,20898
460771.2,5262508.22,0.17,31450,1,1,0,26214,24672,24929,18839
460771.52,5262509.18,0,31709,1,1,2,14649,14906,19789,10808
460771.66,5262509.61,0,31794,1,1,2,12336,12850,19275,10230
460771.92,5262510.38,0.34,32423,1,1,0,16962,17733,22616,9575
460772.29,5262511.51,1.57,31338,1,1,0,18761,18761,21845,12493
460772.74,5262512.89,3.78,31361,1,2,0,13878,14392,19789,14066
460772.66,5262512.64,0.65,31673,1,1,0,16448,16962,21074,9480
460772.84,5262513.19,0,31813,1,1,2,10280,11565,16705,10361
460773,5262513.65,0.87,31610,2,2,0,11822,13107,18761,9631
460773.48,5262515.12,3.62,28923,1,2,0,14135,13621,16448,9821
460773.65,5262515.64,3.39,30529,1,2,0,22873,22873,23644,10256
460773.26,5262514.45,0,31132,2,2,2,17990,18247,21588,10284
460773.37,5262514.79,0,31774,1,1,2,15677,15163,17733,15308
460773.51,5262515.21,0,30637,3,3,2,25700,25700,25700,36853
460773.72,5262515.82,0,28815,2,2,2,27499,27499,26985,38742
460768.31,5262498.82,27.44,29457,2,2,0,28784,29041,27756,0
460768.64,5262499.83,29.08,27914,1,2,0,25443,24929,22359,0
460768.54,5262499.51,27.47,28547,2,2,0,32382,32125,26985,0
460768.58,5262499.62,25.22,30139,2,3,0,34181,33667,30069,31192
460768.65,5262499.84,24.84,30211,2,2,0,27756,27499,26471,28431
460768.94,5262500.71,27.41,29703,1,2,0,29812,29555,27756,27890
460769.26,5262501.68,27.32,31024,1,1,0,22102,22616,21331,37898
460769.5,5262502.42,28.06,31735,1,1,0,25957,26214,24929,38517
460769.62,5262502.77,28.24,31748,1,1,0,30583,31097,28270,37737
460769.5,5262502.4,24.63,31800,1,2,0,25443,26985,23901,38839
460769.66,5262502.89,25.33,29707,2,2,0,27756,28527,26471,30300
460770.04,5262504.05,26.6,29582,1,2,0,32125,32639,29298,38347
460769.83,5262503.39,22.67,29323,2,2,0,34952,34181,29812,40947
460767.99,5262497.71,0,28628,4,4,2,48830,45232,41891,30163
460768.36,5262498.83,0,30054,4,4,2,48573,45232,41120,28965
460768.45,5262499.1,0,28714,3,3,2,38036,33667,30326,26691
460768.58,5262499.49,0,29323,2,2,2,46260,42662,39321,26738
460770.13,5262504.19,0,30919,1,1,2,20817,19018,23901,14221
460770.61,5262505.64,0,31846,1,1,2,33667,29812,28013,23407
460771.04,5262506.95,0.88,31578,1,1,0,40863,36494,31354,26082
460771.11,5262507.15,0.3,30336,2,2,0,36494,33924,31868,23386
460771.59,5262508.59,0.9,31673,1,1,0,20303,19275,22873,15279
460771.68,5262508.87,0.59,31401,1,1,0,21074,20817,23644,20677
460771.9,5262509.52,0.25,31758,1,1,0,12079,12593,18504,9433
460772.02,5262509.88,0.21,32243,1,1,0,13621,14135,19532,9583
460772.3,5262510.75,0.7,31437,1,1,0,15934,16191,20817,10708
460772.96,5262512.72,0,31915,1,1,2,14649,14906,20046,8896
460773.22,5262513.51,0,30195,2,2,0,12079,13621,19532,10547
460773.71,5262515.02,3.49,31283,1,2,0,27499,27499,26985,11347
460773.88,5262515.54,3.23,29851,1,2,0,38036,36751,31097,15206
460774.08,5262516.14,4.02,30925,1,2,0,41377,41120,34695,14198
460773.59,5262514.64,0,30385,2,2,2,35209,34695,31097,12911
460773.8,5262515.27,0.83,31682,1,1,0,22873,22616,23130,34795
460773.94,5262515.68,0,31810,2,2,2,18761,19018,17476,39537
460774.05,5262516.01,0,31299,3,3,2,23644,24415,22616,40116
460768.61,5262498.75,27.66,30398,2,2,0,24415,24672,23387,0
460768.72,5262499.07,27.37,30496,1,1,0,28270,28270,26471,0
460769.27,5262500.73,27.69,31174,1,2,0,32639,32382,27242,30244
460769.35,5262500.99,27.53,29585,1,3,0,34181,33924,32125,24501
460769.32,5262500.89,26.49,31643,1,2,0,26471,26985,25700,31120
460769.55,5262501.58,27.38,31564,1,1,0,27499,28784,27242,28827
460769.91,5262502.69,28.24,31735,1,1,0,29812,30326,26985,38778
460769.81,5262502.37,25.89,31741,1,1,0,28270,29041,26471,37527
460769.99,5262502.91,25.31,30060,2,3,0,22102,22359,21331,35791
460769.38,5262501.04,20.62,29303,3,3,0,28527,29298,27499,31196
460770.3,5262503.84,26.32,30460,1,2,0,28784,28784,25700,36528
460769.78,5262502.26,21.08,30172,2,3,0,30840,31354,27756,37782
460769.55,5262501.53,17.55,29467,3,4,0,38550,36751,31868,36939
460768.48,5262498.26,6.65,28743,3,3,0,32896,33153,30326,43251
460768.87,5262499.4,0,29238,4,4,2,48573,45489,41891,31680
460769.39,5262500.98,0,29743,2,2,2,42405,40606,38807,24293
460769.75,5262502.07,0,28599,2,2,2,28270,26471,28527,17226
460770.29,5262503.69,0,30975,2,2,2,14135,13107,18761,12950
460770.66,5262504.8,0,31296,2,2,2,14649,13107,14649,21522
460770.88,5262505.48,0,31912,1,1,2,36237,32639,29555,20389
460770.98,5262505.77,0,31535,1,1,2,39835,36494,33924,22962
460771.34,5262506.87,0,31466,1,1,2,29555,28013,27242,32307
460771.55,5262507.51,0,30129,2,2,2,26214,24929,24672,31142
460771.86,5262508.44,1.57,30673,1,2,0,27499,26214,24672,23895
460771.68,5262507.88,0,28491,2,2,2,27242,25957,24415,23100
460772.3,5262509.78,0.77,31774,1,1,0,13107,13364,18761,11018
460773.01,5262511.91,2.08,31496,1,1,0,11308,12593,18247,11606
460773.03,5262511.97,1.25,29028,2,2,0,12850,14135,19275,9968
460773.12,5262512.24,0.89,31856,1,1,0,14649,15420,20560,9681
460773.58,5262513.64,1.95,29484,1,2,0,11565,12336,17219,10781
460773.8,5262514.32,2.9,31492,1,2,0,14906,16448,18247,16578
460773.51,5262513.43,0.58,29952,2,2,0,15420,17219,19789,14187
460774,5262514.92,3.38,31882,1,1,0,34181,33924,28270,28329
460774.07,5262515.11,3.35,31541,1,2,0,34695,33410,25700,28111
460773.7,5262514.01,0,30444,2,2,2,28527,26985,20046,22805
460774.1,5262515.21,0,31771,1,1,2,22102,22102,22102,38102
460774.32,5262515.87,0,31614,1,1,2,24672,24929,24929,32929
460769.06,5262499.29,27.29,30447,2,2,0,24929,24415,24415,0
460769.38,5262500.27,30.25,29536,1,2,0,25186,24672,25443,0
460769.5,5262500.62,27.48,29464,2,2,0,33153,32639,28784,37970
460770.15,5262502.59,28.24,31541,1,1,0,27499,28013,25443,36449
460770.23,5262502.84,27.92,31034,1,2,0,28013,28784,27242,37074
460770.02,5262502.2,25.44,31463,1,1,0,25186,25957,24929,38086
460770.13,5262502.52,25.45,31643,1,1,0,28013,28784,26985,36254
460770.38,5262503.3,26.58,28917,1,3,0,21845,21845,21588,32414
460769.6,5262500.91,20.52,29828,3,3,0,22102,22359,21331,37419
460770.52,5262503.73,27.01,30011,1,2,0,26985,26985,26471,34864
460769.41,5262500.32,16.31,28311,2,2,0,31354,31611,27756,37907
460770.27,5262502.95,22.79,31902,1,2,0,33153,33410,29041,37261
460770.68,5262504.2,24.78,30411,2,2,0,37265,34952,31097,37331
460769.94,5262501.92,17.63,28658,5,5,0,38550,36751,30583,39168
460770.75,5262504.39,23.58,28723,2,3,0,37008,35209,30326,34043
460770.44,5262503.34,0,29946,2,2,2,13621,13364,16962,14528
460770.67,5262504.02,0.52,32112,1,1,0,36751,32896,31868,16084
460771.1,5262505.33,0,31882,1,1,2,36751,31097,28270,23252
460771.33,5262506.03,0,31581,1,1,2,34695,32639,31868,24790
460771.56,5262506.72,0,31958,1,1,2,27242,24415,22102,29374
460771.66,5262507.04,0,31908,1,1,2,31354,29555,30840,16629
460771.78,5262507.39,0,31568,1,1,2,25700,23130,22873,26794
460772.05,5262508.21,0,32262,1,1,2,16191,16191,20817,13487
460772.18,5262508.61,0.21,32076,1,1,0,16705,16962,21845,12334
460772.33,5262509.05,0.75,32167,1,1,0,16962,17733,22616,10655
460772.56,5262509.76,0.73,31446,1,1,0,11822,12336,17733,10457
460772.71,5262510.22,0,31555,1,1,2,11565,12850,17990,12177
460772.89,5262510.75,0.04,31578,1,1,0,11565,12850,18247,12292
460773.25,5262511.85,1.22,31378,1,1,0,12336,13621,19275,11710
460773.42,5262512.36,0.41,31440,1,1,0,14649,15163,19018,12526
460773.53,5262512.69,0.22,32040,1,1,0,12336,12850,18247,10478
460773.85,5262513.67,2.01,30054,1,2,0,11308,12079,16962,12076
460773.93,5262513.9,0,29611,2,2,2,37008,35980,27499,33593
460774.48,5262515.57,3.9,31564,1,2,0,35466,35209,27499,34139
460774.06,5262514.29,0.01,29802,2,2,0,34695,34695,25957,32466
460774.71,5262516.26,3.99,31682,1,2,0,20817,20817,21845,19737
460774.3,5262514.99,0.55,29356,2,2,0,23130,23644,24672,21626
460774.47,5262515.51,0,31886,1,1,2,22359,22616,23644,35315
460774.68,5262516.14,0,30948,2,2,2,14135,14906,17990,22390
460774.78,5262516.45,0,28809,3,3,2,20303,20046,23644,29374
460769.07,5262498.51,26.93,28674,3,3,0,33924,33410,31097,0
460769.71,5262500.46,27.62,28642,2,2,0,31354,30840,27499,35186
460769.75,5262500.57,27.34,30382,2,2,0,31097,30326,28527,30672
460770.02,5262501.39,28.27,28501,2,3,0,39835,38807,35723,31905
460769.99,5262501.31,27.23,31387,1,1,0,31097,31354,28270,36516
460770.13,5262501.74,27.46,29516,2,3,0,25957,26214,24158,32920
460770.04,5262501.44,25.15,29068,2,3,0,23387,23644,22873,34861
460770.33,5262502.33,25.28,31925,1,1,0,24929,25700,23901,35720
460770.4,5262502.53,24.86,30883,1,2,0,26985,27242,26214,29628
460769.82,5262500.75,20.62,29136,2,2,0,25186,25700,24415,30147
460770.71,5262503.48,26.5,28121,1,2,0,22102,21845,23130,30770
460770.53,5262502.93,24.96,31076,2,2,0,21588,21331,22616,30808
460770.58,5262503.05,23.4,31751,1,1,0,34181,33924,29555,39153
460771.09,5262504.6,24.43,29159,2,2,0,35209,32896,30069,35583
460770.67,5262503.23,0.36,28697,2,2,0,28527,26985,28527,11100
460770.78,5262503.55,0.21,31446,1,1,0,23901,20303,23387,13050
460770.88,5262503.87,0,31643,1,1,2,38550,34181,31868,16952
460771.02,5262504.28,0,31689,1,1,2,28784,25957,26471,15394
460771.17,5262504.74,0,31545,2,2,2,25700,21845,24158,29258
460771.3,5262505.12,0.14,31692,1,1,0,41120,34952,34181,31121
460771.64,5262506.16,0,31656,1,1,2,48316,44204,40863,20494
460772.37,5262508.37,0.31,32426,1,1,0,13878,15163,20303,11760
460772.66,5262509.25,0,31800,1,1,2,10537,11822,17219,10612
460772.78,5262509.6,0,31777,1,1,2,11051,12079,18504,9653
460773.02,5262510.34,0.69,31053,1,1,0,10794,12336,18247,9264
460773.87,5262512.9,0.14,30650,2,2,0,10794,11565,17990,11886
460774.09,5262513.58,2.56,30893,1,2,0,11051,11822,18247,11499
460774.2,5262513.9,2.42,31555,1,1,0,15677,15677,16962,19168
460774.34,5262514.33,2.58,31807,1,1,0,32382,32382,26471,30691
460774.51,5262514.83,3.33,32200,1,2,0,35980,35723,28013,36320
460774.13,5262513.69,0,29009,2,2,2,38036,37265,29555,32781
460774.66,5262515.3,3.85,31787,1,2,0,35980,35723,29041,36044
460774.77,5262515.62,3.83,31912,1,1,0,36237,33667,26985,38438
460774.88,5262515.97,4.19,31407,1,2,0,38036,37008,30840,31526
460774.51,5262514.84,0.64,30411,2,2,0,36751,35980,29555,29691
460774.59,5262515.08,0.36,30735,2,2,0,18247,18247,22616,16972
460774.87,5262515.92,0.29,31712,2,2,0,14649,14392,17990,17518
460774.96,5262516.19,0,29399,2,2,2,11565,12593,17476,22166
460769.54,5262499.03,26.47,30375,2,2,0,25186,24672,23644,0
460770.32,5262501.39,28.4,30139,1,1,0,31354,30840,27756,31731
460770.5,5262501.92,28.81,29500,1,3,0,30583,31097,28527,31530
460770.67,5262502.44,29.09,28245,1,2,0,27499,27756,27242,29571
460770.6,5262502.23,27.58,31630,1,2,0,28013,28527,25700,33456
460770.26,5262501.17,25.12,29005,2,2,0,26728,27242,24929,33087
460770.4,5262501.61,25.4,29222,2,3,0,30583,31097,29812,28520
460770.52,5262501.97,25.35,31276,1,1,0,29041,29812,28013,28521
460770.69,5262502.48,25.66,31132,1,2,0,27756,28013,26728,37578
460770.8,5262502.8,23.71,31410,1,2,0,35209,34695,31097,37859
460770.39,5262501.55,20.89,27953,2,2,0,32639,32125,28784,37522
460770.89,5262503.07,23.37,31643,1,1,0,33667,33410,28784,40398
460771.33,5262504.41,24.75,30791,1,2,0,35466,33924,30583,35497
460769.16,5262497.75,0,30113,2,2,2,46774,42148,39578,24960
460769.27,5262498.08,0,29838,2,2,2,44975,40606,37779,30249
460769.5,5262498.76,0,27770,4,4,2,32896,30840,33667,16992
460769.58,5262499.03,0,29792,3,3,2,24929,22359,24672,18119
460770.21,5262500.91,0,28412,3,3,2,26471,23387,25957,20981
460771.14,5262503.71,0,31761,1,1,2,29041,25957,24415,21120
460771.24,5262504.01,0,31479,1,1,2,26728,22359,21588,16461
460771.71,5262505.44,0,31496,1,1,2,41377,37008,34695,31388
460771.82,5262505.77,0,31696,1,1,2,40863,35980,30840,28334
460771.99,5262506.29,0.11,31591,1,1,0,47031,41634,38293,31268
460772.31,5262507.28,0.02,31011,2,2,0,36751,31611,30069,23770
460772.55,5262508,0.37,31928,1,1,0,13364,14135,19018,12697
460772.64,5262508.26,0,31089,1,1,2,11565,12850,17990,10527
460772.87,5262508.94,0,31620,1,1,2,11051,12336,18247,8359
460773.47,5262510.79,0.48,31473,1,1,0,10794,11822,17733,11594
460773.98,5262512.32,0.34,32125,1,1,0,11051,12593,18247,10110
460774.56,5262514.06,2.52,31220,1,2,0,31868,31354,26214,26884
460774.66,5262514.38,3.19,31705,1,2,0,39064,39064,29041,34855
460774.34,5262513.41,0,28524,2,2,2,38807,38807,29555,34594
460774.8,5262514.79,3.08,31587,1,2,0,30326,30069,23387,36240
460774.45,5262513.72,0,29303,2,2,2,34181,33924,26728,36495
460775.08,5262515.65,3.61,31574,1,2,0,36751,34181,26214,36503
460775.33,5262516.42,4.09,29500,1,2,0,14649,13878,16705,15751
460774.84,5262514.9,0,31882,2,2,2,13107,12850,16705,17125
460769.92,5262499,25.86,27872,3,3,0,26985,25957,25957,0
460770.37,5262500.39,30,29431,2,3,0,30583,29812,29041,0
460770.33,5262500.25,27.95,30178,2,2,0,29812,29298,27242,33139
460770.52,5262500.82,26.81,30952,2,2,0,27756,28013,25957,32390
460770.94,5262502.11,27.84,31787,1,2,0,27756,27756,24672,33477
460770.55,5262500.89,22.38,28258,2,2,0,27242,27756,25700,37375
460771.17,5262502.79,25.97,31102,1,2,0,28013,28527,25700,32193
460771.21,5262502.9,23.68,31574,1,2,0,33410,32896,29041,37531
460770.52,5262500.78,17.81,28478,2,2,0,33410,33410,28784,36537
460771.38,5262503.43,23.63,30706,2,2,0,25957,25186,22359,30894
460768.78,5262495.44,0,27917,2,2,2,36751,33667,30326,33436
460769.36,5262497.2,0,29500,1,1,2,40092,36237,35209,24454
460769.81,5262498.57,0.47,28946,2,2,0,32382,30326,29298,26488
460769.9,5262498.82,0,28809,3,3,2,29041,26985,26471,19382
460771.69,5262504.25,0.23,31771,1,1,0,43947,40349,35980,25167
460771.96,5262505.07,0,31637,1,1,2,46260,41120,38550,27810
460772.31,5262506.12,0.77,31292,1,1,0,38550,33410,31611,24150
460772.61,5262507.01,0,30581,3,3,2,40863,36494,34181,22102
460772.73,5262507.39,0,31659,1,1,2,26471,24929,26471,18695
460772.84,5262507.72,0,31283,1,1,2,15420,15934,21331,11367
460773.17,5262508.71,0,31902,1,1,2,11051,12336,17990,9351
460773.44,5262509.51,0,31345,1,1,2,10537,11822,16191,10058
460773.85,5262510.78,0.3,31476,1,1,0,15163,15420,18761,11305
460773.97,5262511.14,0.09,31797,1,1,0,22359,22102,23644,11286
460774.08,5262511.46,0.83,31709,1,1,0,23130,22873,24415,13581
460774.2,5262511.82,0.71,31463,1,1,0,16705,16705,19532,20577
460774.67,5262513.26,1.98,31020,1,2,0,16448,16962,20560,16723
460774.85,5262513.78,2.37,31663,1,1,0,37265,36237,31354,32290
460774.99,5262514.21,3.13,31856,1,2,0,39321,38293,28527,38540
460775.54,5262515.9,3.95,31732,1,2,0,32639,32896,26985,28432
460775.09,5262514.52,0,30162,2,2,2,38293,38293,32382,26880
460775.18,5262514.79,0,30673,2,2,2,18761,17733,19789,10709
460770.64,5262500.22,27.84,30735,1,2,0,24929,24415,25700,32070
460770.95,5262501.18,28.28,29926,1,2,0,24672,25443,24929,29605
460770.85,5262500.86,26.63,32000,1,1,0,30326,31097,28784,26896
460771.36,5262502.41,27.93,28887,1,2,0,24415,25186,24672,35641
460771.49,5262502.79,26.31,30870,1,1,0,26471,26471,25186,33424
460771.44,5262502.62,24.31,31299,1,1,0,29555,29041,25957,34472
460771.62,5262503.18,23.93,31951,1,2,0,31868,32125,28013,38873
460771.65,5262503.27,23.77,31302,1,1,0,31097,30840,28270,28489
460769.23,5262495.83,0.52,30205,2,2,0,35466,31097,27756,31246
460769.63,5262497.04,0,30201,2,2,2,38036,33410,31868,29963
460769.74,5262497.38,0,29454,2,2,2,38036,33667,31097,34722
460769.87,5262497.78,0,29287,3,3,2,38550,33924,30840,34790
460771.37,5262502.37,11.37,28858,2,3,0,39321,36237,32125,35015
460772.1,5262504.51,2.24,29530,2,3,0,41120,39064,34438,32841
460771.87,5262503.82,0.21,30398,3,3,0,41634,39321,34695,30913
460772.1,5262504.53,1.35,30703,1,1,0,38550,36751,31868,31718
460772.09,5262504.48,0.28,28904,3,3,0,38036,35980,31097,33188
460772.3,5262505.12,1.96,28894,2,3,0,38293,36237,31354,33622
460772.27,5262505.03,0,31931,1,1,2,47802,43433,37522,24308
460772.4,5262505.41,0,31479,1,1,2,29298,24929,26214,30190
460773.03,5262507.31,0,30195,2,2,2,20817,20303,23130,11162
460773.26,5262508.03,0,31522,1,1,2,13878,14135,19275,11868
460773.46,5262508.63,0,31705,1,1,2,11565,13364,18247,9756
460773.71,5262509.38,0,31853,1,1,2,10537,12079,17990,9787
460774.38,5262511.41,0.75,31689,1,1,0,28270,28013,28013,16409
460774.53,5262511.85,0.73,31817,1,1,0,14906,15420,18504,12371
460774.99,5262513.27,1.95,30919,1,2,0,19275,17733,17733,27176
460774.87,5262512.89,0.28,28737,2,2,0,27242,26214,20817,36911
460775.13,5262513.69,2.37,31581,1,2,0,32125,31097,25443,37462
460774.96,5262513.17,0,28963,2,2,2,42405,41377,31611,38393
460775.43,5262514.59,3.29,32079,1,1,0,41120,40606,30326,35457
460775.57,5262515.01,3.7,31748,1,2,0,37008,36751,29041,38654
460775.58,5262515.02,0.12,32367,1,1,0,13107,13107,16705,18208
460775.67,5262515.28,0,31961,1,1,2,13107,14135,19275,9911
460775.78,5262515.62,0,31827,1,1,2,13621,13878,19275,13085
460770.57,5262499.09,29.69,29746,2,3,0,32639,30583,28013,0
460770.69,5262499.45,26.76,28723,2,2,0,28013,26985,24672,25513
460770.97,5262500.29,27.35,31512,1,1,0,20303,20560,21074,28866
460771.12,5262500.75,27.37,30952,2,2,0,25443,25700,24415,29358
460771.22,5262501.05,27.37,31659,1,2,0,26214,26728,23901,33020
460771.33,5262501.37,27.24,29494,1,2,0,25186,25700,25186,22428
460771.05,5262500.52,25.31,30172,2,2,0,25700,26214,25443,22853
460771.74,5262502.61,24.47,31319,1,1,0,33410,32639,28527,37682
460769.21,5262494.85,0.44,29477,3,3,0,35723,34181,30069,33595
460769.61,5262496.03,0,30870,2,2,2,25443,23644,21845,28831
460769.82,5262496.68,0,28615,5,5,2,29812,26728,25700,31339
460770.31,5262498.15,0,28265,2,2,2,39064,35980,31868,34339
460771.96,5262503.19,11.98,28199,2,3,0,32125,29555,26471,32987
460770.62,5262499.09,0,29412,1,1,2,35723,32382,28270,32122
460772.55,5262504.93,2.25,28851,2,2,0,39064,38550,33410,37934
460772.48,5262504.73,0,31243,2,2,2,42148,37265,32639,38672
460772.59,5262505.05,0,31037,2,2,2,47031,42148,39578,25259
460773.33,5262507.28,0,30352,1,1,2,30840,29298,27756,12008
460774.04,5262509.45,4.48,28766,2,3,0,29298,26985,25957,10851
460773.45,5262507.64,0,31122,3,3,2,15163,13878,15420,10587
460774.13,5262509.73,3.23,28851,1,2,0,21845,21588,25186,10391
460773.68,5262508.35,0,31368,2,2,2,18247,18504,22873,10236
460773.79,5262508.68,0,31551,1,1,2,12850,13878,20303,9621
460773.92,5262509.07,0,31758,1,1,2,12850,13364,19789,9632
460774.31,5262510.26,0,31728,1,1,2,35209,30326,29812,15553
460774.88,5262511.98,0.84,31489,1,1,0,15677,16705,19018,13277
460774.89,5262511.99,0,31630,1,1,2,15163,14392,19532,9800
460775.48,5262513.78,2.85,31810,1,2,0,38036,37265,29298,33026
460775.47,5262513.74,0,28438,2,2,2,38807,37779,29041,37590
460775.58,5262514.07,0,31384,2,2,2,25700,25700,20303,38857
460776.17,5262515.87,4.51,31587,1,2,0,19532,21074,20560,33310
460775.8,5262514.75,0.42,31784,2,2,0,13107,13107,18504,15206
460775.86,5262514.93,0,31915,1,1,2,13107,13364,17990,10285
460776.09,5262515.61,0,31948,1,1,2,15163,16191,21331,11370
460770.54,5262497.93,23.24,28635,2,2,0,30583,29298,26471,0
460771.16,5262499.81,27.05,30690,2,3,0,26728,26985,25443,34695
460771.45,5262500.69,27.64,30270,2,2,0,32125,31354,29555,31499
460771.56,5262501.02,27.43,31070,1,2,0,28784,28784,26214,35862
460771.69,5262501.42,26.65,30598,1,3,0,26471,26728,27756,21602
460772.24,5262503.07,26.49,30218,1,2,0,29298,29555,27499,34461
460772.07,5262502.54,24.53,31456,1,2,0,31097,30326,26728,34482
460769.37,5262494.29,0.25,29336,2,2,0,33667,33924,29812,38104
460769.56,5262494.84,0.3,30703,2,2,0,33924,31354,29041,30154
460769.65,5262495.11,0,31387,1,1,2,37008,34695,31354,28276
460769.94,5262495.99,0,29762,3,3,2,31354,29298,26214,35499
460770.92,5262498.94,0,28229,3,3,2,35209,31868,28270,32968
460772.66,5262504.26,13.4,28864,3,4,0,30583,27499,24929,28916
460772.98,5262505.19,2.22,28229,3,4,0,43947,41634,36751,32011
460772.71,5262504.37,0,28950,4,4,2,44204,41891,37265,32626
460772.8,5262504.65,0,29657,3,3,2,44718,39064,35466,32089
460773.8,5262507.65,0,30398,3,3,2,34181,31354,28784,13632
460774.36,5262509.35,3.42,28855,2,3,0,36494,33924,31354,14369
460773.91,5262507.97,0,30378,3,3,2,32382,30326,30069,13243
460774,5262508.27,0,31525,2,2,2,25443,24158,25700,12161
460774.63,5262510.15,0,31984,1,1,2,46003,42148,37779,23537
460775.01,5262511.31,1.43,31879,1,1,0,36237,34952,28784,32987
460775.22,5262511.95,0.94,31663,1,1,0,24929,24929,24929,16806
460775.22,5262511.95,0.04,31623,1,1,0,19532,17219,19789,12377
460775.49,5262512.75,0.56,30080,2,2,0,33924,33153,25186,39159
460776.1,5262514.63,3.8,31709,1,1,0,37522,37008,27242,40958
460776,5262514.3,0,31787,2,2,2,13107,13621,15677,20069
460776.11,5262514.62,0,31830,1,1,2,19789,18504,18761,11337
460776.2,5262514.9,0,31751,1,1,2,32896,28784,29298,9887
460771.96,5262501.02,27.47,29543,2,2,0,32125,31354,28784,29924
460772.09,5262501.41,27.44,31060,1,2,0,31868,31097,28270,31983
460772.07,5262501.37,26.4,30404,1,3,0,29555,29555,26471,28526
460771.53,5262499.69,21.52,30454,2,3,0,20817,20303,20046,24345
460772.01,5262501.16,25.1,30231,1,3,0,21588,21845,22102,24618
460770.99,5262498.02,13.07,29120,2,3,0,30583,30840,28527,34822
460769.73,5262494.16,1.8,28609,3,3,0,32639,31868,27499,35790
460772.43,5262502.43,23.4,30601,1,3,0,41120,38807,35209,32954
460772.72,5262503.28,23.13,31116,1,2,0,34181,31611,28527,33969
460770.18,5262495.51,0.57,28507,3,3,0,26985,24929,26471,22797
460773.25,5262504.8,3.03,28858,2,2,0,34952,35723,30326,38021
460773.91,5262506.78,0,29461,3,3,2,35466,32639,31611,25220
460774.1,5262507.35,0.41,28311,3,3,0,32382,29041,26728,27723
460774.37,5262508.17,0,30529,3,3,2,42405,39321,35466,14400
460774.5,5262508.57,0,30958,3,3,2,32639,28270,26214,11785
460774.64,5262508.97,0,30893,3,3,2,44461,41377,39835,13575
460774.88,5262509.72,0,31627,1,1,2,43947,39064,34438,29073
460775.01,5262510.1,0,31912,1,1,2,42148,37779,35466,32290
460775.36,5262511.15,0.35,28478,2,2,0,40863,40092,36237,21740
460775.67,5262512.1,2.48,31384,1,2,0,33410,33410,28784,28823
460775.65,5262512.05,0.42,31686,1,1,0,38550,36751,33924,25347
460775.95,5262512.93,0.85,29081,2,2,0,26728,24672,23901,34185
460776.4,5262514.31,3.87,31905,1,2,0,41377,37265,30840,41387
460776.07,5262513.29,0,29261,3,3,2,28784,30069,23901,40120
460776.65,5262515.06,4.35,30041,1,2,0,34695,33924,31611,34937
460776.36,5262514.17,0,31525,1,1,2,20817,18247,20303,12632
460776.48,5262514.54,0,31152,2,2,2,40863,38550,37265,19394
460768.29,5262488.84,0,30296,2,2,2,29041,27756,25957,0
