"X","Y","Z","Intensity","ReturnNumber","NumberOfReturns","Classification","R","G","B","NIR"
460751.66,5262530.02,39.8,29071,2,2,0,30069,28527,29041,26441
460751.78,5262529.38,39.16,28465,2,2,0,28013,26728,27756,20709
460753.5,5262521.06,20.31,29084,3,3,0,26214,25700,26728,27837
460751.73,5262529.57,41.24,29218,1,3,0,25186,24415,24672,24102
460755.22,5262512.69,2.6,29762,3,4,0,25957,24672,25186,19543
460755.23,5262512.61,3.38,29330,2,3,0,26471,24929,25186,16728
460755.54,5262511.07,0,29569,3,3,2,19789,18761,22616,18270
460752.4,5262526.28,34.95,29530,1,3,0,35466,33667,32382,30937
460755.27,5262512.39,3.83,28881,3,4,0,30069,27242,29298,20970
460752.46,5262525.99,35.21,28946,2,4,0,29041,26728,26728,26058
460752.6,5262525.27,34.34,28147,2,3,0,29298,26985,26985,28483
460752.04,5262527.97,41.87,28730,1,2,0,17990,16448,20560,14012
460755.77,5262509.91,0,31591,2,2,2,30326,28527,27499,20074
460755.84,5262509.54,0.21,31813,1,1,0,35466,31611,32639,20715
460756.09,5262508.24,0,31938,1,1,2,33410,30840,29555,30006
460753.38,5262521.22,34.78,28953,1,2,0,16705,17219,20560,14995
460756.62,5262505.52,0,29798,2,2,2,37008,33667,32639,22170
460753.29,5262521.63,38.3,30267,1,2,0,27756,26214,25700,25677
460753.69,5262519.64,34.06,28373,2,3,0,14649,15420,20046,19146
460753.55,5262520.31,36.2,29323,1,2,0,25957,25186,27242,23280
460757.09,5262503.11,0,31535,2,2,2,17733,16962,22359,15343
460757.18,5262502.66,0,29726,2,2,2,10794,11822,17219,9091
460754.8,5262514.14,26.12,29503,2,3,0,17219,17990,22102,16781
460755.02,5262513.02,25.33,30378,1,2,0,12593,13364,18247,11423
460757.53,5262500.82,0.62,28802,4,4,0,13621,14135,19789,9464
460757.33,5262501.81,2.33,27767,3,4,0,13364,14649,19789,9809
460757.42,5262501.33,1.94,29326,2,2,0,13364,14649,20303,9703
460755.36,5262511.32,25.26,28301,3,4,0,25957,25700,26214,15410
460753.73,5262519.22,42.4,28481,1,4,0,33924,32896,32639,21617
460754.24,5262516.69,37.51,28819,3,4,0,29298,27499,26985,19499
460754.97,5262513.15,29.77,29238,4,4,0,34438,32382,31868,25828
460755.13,5262512.33,30.73,29880,2,2,0,29555,28270,27499,22288
460755.15,5262512.21,31.05,30175,2,2,0,24158,23644,24158,22295
460754.12,5262517.17,42.71,30536,1,3,0,29812,26728,25957,27981
460754.24,5262516.57,41.5,28160,2,3,0,35980,34438,33667,28895
460758.15,5262497.62,0.48,30444,2,2,0,19532,20046,21845,11519
460754.28,5262516.37,42.73,29543,1,3,0,25957,24672,24929,29468
460754.3,5262516.22,42.92,28134,1,4,0,33153,31868,31097,22680
460755.7,5262509.43,28.45,27744,3,4,0,46774,42405,40349,26057
460758.39,5262496.37,0,29497,3,3,2,13878,12593,16448,9941
460754.35,5262515.97,43.37,29323,1,3,0,33667,31097,28527,21542
460754.5,5262515.26,41.92,29883,2,3,0,33410,31097,28784,32096
460755.88,5262508.53,28.2,29107,4,5,0,28270,26214,25443,21061
460755.3,5262511.32,34.44,27662,3,5,0,19532,18761,21588,20676
460754.74,5262514.05,40.17,28769,2,5,0,20560,19789,21845,26904
460756.31,5262506.39,25.08,29238,2,3,0,24929,22616,24672,12022
460754.89,5262513.3,40.31,29477,1,3,0,21331,20303,20817,28958
460754.97,5262512.85,40.11,29920,1,2,0,28527,27242,28013,23685
460758.68,5262494.9,0,30401,2,2,2,19532,19018,23130,12800
460758.74,5262494.55,0.27,30686,3,3,0,13621,12850,17733,12963
460755.03,5262512.58,40.44,28340,1,3,0,14392,14135,15420,22716
460756.01,5262507.76,30.89,30074,2,3,0,14392,14906,18247,15541
460755.12,5262512.11,40.23,28897,1,3,0,18761,19275,22616,21303
460756.05,5262507.56,31.28,30526,1,2,0,13878,15163,20303,15987
460755.13,5262512,41.82,28737,1,3,0,21588,20560,22102,23939
460756.19,5262506.86,30.56,29539,2,3,0,13364,14649,18247,14964
460755.19,5262511.7,42.11,31079,1,2,0,29555,28270,27499,23580
460756.37,5262505.96,29.42,28009,2,2,0,22873,22616,24672,11483
460756.32,5262506.2,30.76,27993,2,3,0,15934,16705,20817,17687
460755.41,5262510.6,41.53,30437,1,3,0,23387,22873,23644,20146
460755.47,5262510.28,41.34,29831,1,4,0,24415,23901,25443,19701
460757.32,5262501.28,21.66,28399,3,4,0,12850,13621,18504,13876
460757.22,5262501.74,23.62,29002,2,5,0,12850,13621,18504,12600
460757.42,5262500.73,22.04,28674,3,4,0,15163,15934,19789,14770
460757.19,5262501.86,24.75,28199,2,4,0,17990,18761,20817,20110
460756.95,5262503.05,27.32,29625,1,4,0,21588,21845,22359,18646
460755.85,5262508.3,41.45,30827,1,2,0,28013,28013,27756,0
460755.99,5262507.57,41.31,31617,1,1,0,33667,31611,28270,0
460756.15,5262506.76,41.08,31378,1,1,0,29812,29041,26985,0
460752.14,5262529.9,1.19,29379,3,4,0,28270,26471,25957,26243
460752.58,5262527.69,0.43,28805,3,3,0,26214,24672,25957,25303
460752.57,5262527.67,1.31,28753,4,4,0,31354,30583,32896,25550
460752.56,5262527.69,3.1,29618,2,2,0,14135,14649,20303,9592
460752.56,5262527.69,3.96,30195,4,4,0,13878,15163,20817,9893
460752.54,5262527.74,4.9,30581,3,3,0,17476,19018,23130,9671
460752.54,5262527.71,5.8,30578,3,3,0,23644,23901,26985,11608
460752.53,5262527.73,6.79,30254,2,2,0,28784,29298,31354,9312
460752.53,5262527.73,7.63,30182,3,3,0,38807,38293,40349,9059
460752.52,5262527.75,8.55,30899,2,2,0,21074,21074,26471,10375
460752.52,5262527.68,11.1,31597,1,1,0,43947,42405,41891,11125
460752.5,5262527.7,13.77,31761,1,1,0,50115,49087,48830,15284
460752.48,5262527.73,15.64,31499,1,1,0,24929,24672,26728,13587
460752.48,5262527.72,16.61,31823,1,1,0,33410,31868,34695,13946
460754.14,5262519.6,0.24,29113,2,2,0,27242,25700,26214,28643
460754.37,5262518.37,0.67,28144,3,3,0,22616,21588,24929,22181
460754.52,5262517.64,0.1,28730,5,5,0,30326,29812,28784,26099
460752.27,5262528.52,26.38,28524,4,5,0,32382,30326,29812,28272
460754.61,5262517.19,0.1,28055,6,6,0,31354,30069,29298,27125
460753.56,5262522.28,12.46,27724,5,6,0,24672,23901,25700,26311
460752.36,5262528.07,26.16,28710,4,6,0,27499,25957,26471,27218
460752.37,5262528,26.86,28848,3,3,0,28013,26471,26471,25262
460752.15,5262528.96,33.48,27917,3,5,0,33924,31354,31611,21682
460753.37,5262523.03,19.17,27957,5,5,0,25186,23387,23644,26593
460752.1,5262529.11,36.4,28157,3,3,0,30069,27756,27242,28951
460752.26,5262528.32,35.39,28940,3,3,0,28784,26471,27756,28225
460751.93,5262529.93,39.35,28566,2,3,0,30069,27756,28013,30424
460753.69,5262521.35,19.98,28107,3,3,0,28270,26728,28784,20556
460752.23,5262528.43,37.58,28370,1,3,0,22616,20817,22102,16248
460752.56,5262526.8,33.36,29310,2,3,0,31611,29298,28784,28948
460753.76,5262521.03,20.19,28969,3,3,0,23901,22873,25443,24553
460753.85,5262520.53,19.4,28216,2,3,0,19018,18504,20817,20931
460752.42,5262527.5,36.22,29821,1,3,0,32382,29812,29298,26846
460752.69,5262526.13,33.54,28743,3,4,0,26728,23901,24158,30350
460753.73,5262521.08,23.64,27957,2,3,0,26985,25700,26985,21786
460752.17,5262528.61,42.24,30188,1,2,0,27756,25443,25957,16428
460752.25,5262528.18,42.16,29995,1,2,0,24415,21588,25700,26193
460756.4,5262507.93,0.08,31990,1,1,0,33667,30583,30840,30034
460756.48,5262507.57,0,31977,1,1,2,34438,31354,31354,20182
460756.8,5262505.91,0,31905,2,2,2,35466,32125,30840,23634
460753.63,5262521.26,34.84,27983,1,2,0,17990,18247,21845,8182
460753.7,5262520.9,34.79,30034,1,2,0,24415,25443,26728,23805
460753.79,5262520.44,34.33,29621,1,2,0,21588,22616,24415,30206
460753.87,5262520.01,33.74,29805,2,3,0,25957,26471,28527,31589
460753.56,5262521.55,37.95,29880,1,3,0,33667,32382,31611,19881
460753.77,5262520.46,36.8,29559,1,2,0,24929,25186,25957,17462
460753.82,5262520.19,36.55,30706,1,2,0,34952,33410,33153,17169
460753.9,5262519.78,36.61,27917,1,2,0,16448,16191,19275,20537
460753.87,5262519.93,37.77,29113,1,2,0,19532,20303,23387,22868
460757.48,5262502.39,0,31610,2,2,2,12593,12593,18504,8429
460753.97,5262519.42,37.57,28386,1,2,0,17476,16962,20560,26220
460755.06,5262514.11,26.39,29516,1,2,0,14906,16448,20560,11718
460757.61,5262501.72,0.1,31450,2,2,0,19275,18761,22616,10038
460757.39,5262502.78,2.56,28419,1,2,0,14135,14392,19789,8734
460757.47,5262502.38,2.49,28891,3,4,0,12593,13107,18504,8934
460757.69,5262501.31,0,30139,4,4,2,15163,15420,20303,9890
460754.13,5262518.57,38.01,28714,1,4,0,22102,21845,24158,11361
460754.21,5262518.15,37.97,31007,1,3,0,30326,28784,27756,27171
460755.37,5262512.51,25.66,28107,2,3,0,26214,26471,30326,19808
460754.3,5262517.72,37.86,30968,1,2,0,28527,27242,26471,26021
460757.84,5262500.52,0.13,28936,2,2,0,13364,14392,19532,9968
460754.36,5262517.37,38.08,29828,1,3,0,27756,26471,25443,21532
460757.81,5262500.66,1.22,28478,3,3,0,13364,14135,19018,9847
460755.19,5262513.36,30.03,29507,2,2,0,32125,30583,30583,22853
460755.24,5262513.08,30.32,28963,2,2,0,33410,30583,29812,25317
460758.12,5262499.06,0.2,28461,3,3,0,11308,11308,17990,8570
460754.13,5262518.42,42.68,28848,1,3,0,37265,35980,36494,30390
460755.5,5262511.74,30.78,28157,2,3,0,16962,16191,17990,21404
460758.29,5262498.17,0.55,28219,3,3,0,15163,15677,18504,11008
460754.35,5262517.31,42.99,30601,1,3,0,33410,32125,31097,28279
460755.73,5262510.58,29.06,29494,3,4,0,33667,29812,30583,27864
460758.39,5262497.69,0.21,29051,4,4,0,21588,20560,23901,11604
460754.54,5262516.33,41.14,28029,2,4,0,25700,23644,23387,28284
460754.42,5262516.95,42.63,29392,1,4,0,28784,27242,27242,27600
460758.47,5262497.26,0.19,29415,2,2,0,17476,16705,19275,17983
460754.7,5262515.54,41.45,30149,2,3,0,32382,30583,29812,23517
460758.54,5262496.92,0.38,30087,3,3,0,28270,26214,28270,12104
460754.96,5262514.22,40.27,28373,2,4,0,19275,19018,21074,27295
460754.74,5262515.25,43.36,28638,1,3,0,24929,23901,24672,27287
460755.06,5262513.74,40.32,30562,2,3,0,21331,20560,23644,20710
460758.85,5262495.31,0,30539,3,3,2,12850,13364,19275,10657
460755.18,5262513.08,40.61,30486,1,2,0,32382,31611,32125,20031
460755.23,5262512.82,40.71,30673,1,3,0,22359,21588,20560,18851
460756.15,5262508.36,31.05,28448,2,3,0,20560,20303,23901,14616
460759.12,5262493.89,0.28,30457,2,2,0,21845,21074,25443,9772
460756.4,5262507.08,31.16,30834,2,3,0,22359,22616,25443,13182
460755.34,5262512.21,41.95,27727,1,3,0,12593,13107,16191,20023
460755.42,5262511.81,42.01,29844,1,3,0,24672,23901,25443,24268
460759.27,5262493.14,0.1,28409,3,3,0,10280,11308,18247,9351
460755.48,5262511.5,42.23,29461,1,4,0,28013,26728,25443,29188
460757.42,5262502.07,21.64,28992,3,4,0,11308,12336,18761,11720
460759.36,5262492.68,0,28553,4,4,2,12336,13621,19275,9160
460757.18,5262503.25,25.11,30631,1,2,0,12336,13878,19018,12682
460757.43,5262501.98,22.99,28412,2,3,0,12593,13364,18247,12659
460757.43,5262501.93,24.53,28606,2,3,0,13621,14392,18504,14238
460757.42,5262501.89,27.94,29841,2,3,0,11822,13107,17990,0
460756.28,5262507.37,41.66,31253,1,1,0,29298,28013,26985,0
460756.41,5262506.73,40.9,30962,1,1,0,23130,23130,23387,0
460752.55,5262528.71,0.01,29579,3,3,0,32125,29555,29298,27491
460752.62,5262528.31,0,31571,2,2,2,37008,33410,33153,28711
460752.84,5262527.2,0,30922,2,2,2,17733,16191,19275,18709
460752.89,5262526.92,0,30604,3,3,2,13364,14906,19789,13263
460752.96,5262526.54,0,30608,2,2,2,11308,12850,17990,10109
460752.75,5262527.56,3.52,27976,2,3,0,12593,13621,19789,10878
460753.17,5262525.46,0,29792,3,3,2,27242,25700,25957,26176
460753.46,5262523.97,0,30578,3,3,2,29812,27499,26985,31606
460752.71,5262527.6,9.04,29379,2,3,0,30583,30069,31097,15846
460752.7,5262527.62,9.98,30287,2,3,0,34438,33153,34181,19727
460752.7,5262527.6,10.91,30437,2,3,0,36494,35466,34695,18724
460753.58,5262523.37,0.79,29634,3,3,0,30069,27242,26471,28874
460753.81,5262522.18,0,29222,2,2,2,19275,17733,20303,22055
460753.8,5262522.21,0.95,28848,2,2,0,22102,20303,22616,17344
460753.99,5262521.23,0.31,29231,2,2,0,28784,26728,27242,19990
460754.2,5262520.16,0,28832,3,3,2,25700,23387,24158,25936
460752.66,5262527.63,18.11,31168,2,3,0,47545,46003,44461,19588
460752.65,5262527.67,19.32,31224,1,2,0,34952,32639,33153,28938
460752.64,5262527.66,20.13,30955,1,1,0,35209,33667,34181,26369
460752.63,5262527.63,22.42,30378,2,2,0,46003,43690,42662,24661
460752.62,5262527.68,23.72,28868,2,2,0,33410,30840,30326,27200
460752.43,5262528.55,26.51,28445,3,4,0,28270,26214,25957,28203
460752.6,5262527.74,24.7,27790,4,4,0,32896,30583,29298,27195
460752.57,5262527.75,30.16,29500,2,2,0,26985,24672,25186,26937
460752.13,5262529.86,35.8,28032,2,3,0,30069,28527,29041,25383
460752.25,5262529.27,35.46,29765,2,3,0,24158,21588,22102,21835
460752.54,5262527.83,32.96,28959,3,3,0,27756,25700,27499,29183
460752.45,5262528.22,35.5,29182,2,2,0,29298,26985,28013,26866
460753.95,5262520.91,20.19,28809,2,2,0,19789,18761,22359,21251
460752.31,5262528.83,39.44,29130,1,3,0,29555,28270,27499,15427
460753.9,5262521.13,21.47,27875,3,3,0,20046,19789,21588,20966
460752.6,5262527.42,36.23,29054,2,3,0,32382,29812,29298,28823
460753.94,5262520.91,21.96,28632,3,4,0,22102,21074,22873,21446
460752.28,5262528.9,42.43,30211,1,2,0,30069,27499,27242,20061
460753.79,5262521.56,25.95,28006,2,3,0,23644,22102,24158,26915
460756.11,5262510.31,0,29648,3,3,2,23901,23387,26214,9754
460756.18,5262509.97,0.11,30952,2,2,0,30326,28527,30840,17133
460752.47,5262527.96,41.87,29995,1,2,0,22102,19789,24158,24184
460756.28,5262509.45,0,31627,1,1,2,35209,32639,32125,25102
460756.37,5262509,0,31935,1,1,2,34952,32125,30840,27295
460756.83,5262506.6,0,31967,1,1,2,42662,37522,37265,25773
460756.9,5262506.25,0.05,32053,1,1,0,43690,37779,37008,26477
460756.98,5262505.85,0,31902,1,1,2,35723,31097,31097,23601
460757.25,5262504.46,0.32,31918,1,1,0,52171,47288,45489,25697
460754,5262520.17,36.95,29241,1,2,0,25700,24672,26471,22117
460757.9,5262501.13,0,30090,3,3,2,13878,13621,17990,10400
460754.63,5262516.88,38.46,30775,1,2,0,35209,32125,30583,26779
460755.48,5262512.7,30.49,30667,1,2,0,28270,26728,26985,26638
460754.38,5262518.02,42.86,30349,1,3,0,33410,31354,30840,26584
460758.45,5262498.23,0,29392,2,2,2,15420,15163,19789,9442
460754.45,5262517.65,43.03,28986,1,2,0,29041,27242,26471,26197
460754.51,5262517.37,43.41,28343,1,3,0,34181,32125,31354,29851
460754.55,5262517.14,43.84,28615,1,3,0,24415,22873,22873,28388
460755.9,5262510.59,29.37,29956,2,3,0,35466,31868,31611,22639
460758.61,5262497.44,0,29392,3,3,2,22616,22102,25700,15193
460758.46,5262498.16,2.42,28225,1,2,0,22102,21331,23130,13694
460754.74,5262516.2,42.8,28481,1,3,0,27756,26471,25443,25483
460754.78,5262515.98,43.29,30080,1,3,0,33153,30840,29041,32852
460755.66,5262511.71,34.31,28071,2,3,0,21331,19275,20303,25119
460756.32,5262508.46,28.16,29127,2,2,0,28013,24929,25443,29163
460756.37,5262508.2,28.54,29117,2,4,0,26471,24158,25186,21858
460755.44,5262512.62,40.58,30516,1,3,0,23644,22616,22359,22680
460759.24,5262494.15,0.08,29068,3,3,0,25957,24929,26985,10275
460756.44,5262507.75,31.07,30562,2,3,0,21588,21331,25186,18132
460757.47,5262502.72,22.44,28681,2,3,0,11822,12850,17476,8628
460757.55,5262502.27,22.35,28914,2,3,0,11051,12850,20303,12379
460757.39,5262503.05,24.91,30083,1,2,0,12850,14135,19275,13126
460757.6,5262501.98,23.24,30237,1,2,0,14392,15163,17990,13589
460757.69,5262501.53,23.09,29235,2,3,0,17219,17476,18504,13215
460757.38,5262503.01,27.41,28766,1,3,0,19018,19789,21588,18162
460757.44,5262502.71,27.76,30490,1,2,0,16705,17219,20817,22570
460757.5,5262502.41,27.83,30794,1,2,0,14649,15420,19275,16020
460757.82,5262500.86,24.71,28799,2,2,0,16448,17219,21331,13909
460757.55,5262502.1,27.96,30886,1,2,0,14906,16191,21074,0
460757.66,5262501.55,27.5,29425,2,3,0,15420,16448,21074,0
460756.36,5262507.88,41.44,29929,1,3,0,32896,33153,34181,0
460757.84,5262500.65,28.17,30054,2,3,0,24158,23901,24158,0
460753.25,5262526.18,0.04,30830,2,2,0,16705,16962,20560,15660
460753.33,5262525.79,0.03,31433,2,2,0,27242,25957,26214,20445
460753.4,5262525.44,0.09,30421,2,2,0,28784,26471,26728,24754
460753.62,5262524.3,0,30296,2,2,2,31868,29555,28270,30509
460753.78,5262523.46,0,30647,2,2,2,30326,27756,27242,31487
460753.87,5262523,0.91,31351,1,1,0,27499,24929,24672,30273
460754.1,5262521.82,0,28514,3,3,2,15677,15163,20303,15560
460754.17,5262521.45,0,31276,2,2,2,26728,26214,25443,17709
460752.89,5262527.67,14.6,28753,1,2,0,17219,17733,22873,16109
460752.98,5262527.18,15.23,29313,2,3,0,17219,17219,21331,14477
460754.41,5262520.19,0,30893,3,3,2,31868,29555,29298,29431
460754.48,5262519.83,0.08,31129,2,2,0,18504,18247,20046,20578
460752.86,5262527.67,20.74,30198,2,3,0,35209,33153,32896,30986
460754.63,5262519.07,0,29844,3,3,2,17476,16962,19789,18690
460754.69,5262518.78,0.35,28999,3,3,0,23644,22102,24672,19222
460752.77,5262527.87,29.5,28409,3,3,0,31354,29041,29298,23103
460752.77,5262527.83,31.11,29156,3,3,0,30069,27756,28527,26457
460752.48,5262529.22,35.43,29956,2,3,0,28270,25443,26471,16358
460752.77,5262527.82,31.98,30359,3,3,0,30583,28270,29555,27053
460752.73,5262527.94,34.87,28848,2,2,0,29298,27756,28527,25482
460755.87,5262512.69,0.22,28189,3,3,0,19532,17990,19018,12681
460752.47,5262529.15,39.55,29294,1,2,0,28013,26214,26985,15718
460752.81,5262527.51,35.61,30228,2,2,0,29812,27756,26985,29362
460752.54,5262528.79,39.49,28733,1,2,0,33924,32125,29298,18771
460752.68,5262528.09,38.95,28868,1,2,0,34438,31354,31354,29197
460756.2,5262510.98,0,28520,4,4,2,28527,26214,26471,25280
460756.34,5262510.26,0.22,29667,3,3,0,22102,21331,24158,12856
460756.43,5262509.82,0,31345,2,2,2,23387,21588,23387,18383
460756.67,5262508.56,0,31682,1,1,2,33667,30840,30069,29743
460756.76,5262508.11,0,31964,1,1,2,31354,28784,28270,28797
460756.98,5262506.96,0,31843,1,1,2,43947,39321,37008,28466
460757.43,5262504.67,0,31833,1,1,2,51400,46517,44718,31317
460757.66,5262503.5,0,31686,1,1,2,31097,26985,26985,19884
460757.71,5262503.2,0.29,32138,1,1,0,26214,23130,25443,14560
460757.8,5262502.74,0,32007,1,1,2,28784,25700,28784,12601
460757.87,5262502.38,0.23,31941,1,1,0,12593,12850,18504,10014
460757.97,5262501.86,0,31528,2,2,2,14135,15163,20046,9103
460755.57,5262513.55,25.71,28697,1,2,0,15420,15934,21331,7972
460755.64,5262513.16,25.57,29032,1,2,0,16448,16962,20560,9002
460755.8,5262512.39,25.05,28658,3,4,0,23130,22616,23387,14658
460758.13,5262501.04,0,29061,4,4,2,19275,19018,22616,9274
460754.65,5262517.92,37.63,30657,1,2,0,26471,26214,25700,25645
460754.71,5262517.63,37.98,31007,1,1,0,29812,29041,27756,27778
460754.76,5262517.35,38.29,31017,1,1,0,35209,33410,31868,27342
460754.79,5262517.2,38.83,30729,1,2,0,33153,29812,28270,26943
460758.29,5262500.22,1.6,27917,2,2,0,13878,14392,20046,9191
460758.33,5262499.98,2.08,29202,3,3,0,12079,12079,18761,8532
460754.86,5262516.85,39.18,29723,1,3,0,33410,30583,29812,30620
460754.97,5262516.29,37.26,28409,2,3,0,27499,26471,25700,29673
460758.53,5262499.01,0.2,29490,3,3,0,12336,13107,20046,8433
460758.34,5262499.89,2.83,28828,2,3,0,11051,11308,18247,8580
460758.61,5262498.59,0.07,29343,3,3,0,18247,18504,23130,10484
460755.78,5262512.34,30.98,28327,2,3,0,34181,33153,30326,25225
460756.07,5262510.87,28.45,27947,2,4,0,26214,23901,23644,28594
460758.52,5262499.01,2.02,29005,3,4,0,13364,13107,17733,10527
460754.7,5262517.54,43.72,30106,1,3,0,30326,28270,27499,29827
460758.65,5262498.34,1.07,28710,3,3,0,21845,22359,25186,10873
460754.89,5262516.57,42.97,28550,2,4,0,33667,31611,31354,24705
460758.66,5262498.23,2.63,29654,2,3,0,18761,17990,20046,15176
460754.91,5262516.43,44.39,29815,1,3,0,30840,29298,28270,24527
460759.07,5262496.22,0,30473,4,4,2,22616,21845,25186,16874
460756.72,5262507.62,26.58,28560,3,4,0,33410,31097,30583,23079
460755.48,5262513.6,40.34,29005,1,3,0,16962,16705,21331,16936
460756.82,5262507.1,26.14,29893,2,3,0,26214,23387,24672,18944
460755.53,5262513.33,40.4,30159,1,2,0,24158,23644,24415,20596
460755.69,5262512.54,40.66,30486,1,2,0,19789,19275,19789,27421
460759.42,5262494.42,0,30303,2,2,2,28527,27242,28527,10642
460756.73,5262507.41,31.28,30624,1,2,0,19789,19789,22873,14529
460756.81,5262507,31.23,28596,1,3,0,16962,17476,20817,23930
460756.97,5262506.22,29.52,27819,2,3,0,12850,13364,18761,16200
460757.74,5262502.45,21.97,30028,2,3,0,16705,16191,20303,10982
460757.85,5262501.88,23.45,28386,2,3,0,26471,26728,27499,12920
460757.61,5262503,27.59,28199,1,3,0,16191,17219,20046,18009
460757.87,5262501.72,24.96,28933,2,3,0,17219,17733,20046,13220
460756.2,5262509.82,43.17,29536,1,2,0,23901,23901,26985,15717
460756.65,5262507.57,41.88,27898,1,3,0,19789,19532,21588,0
460752.86,5262529.36,0.21,30421,2,2,0,26728,24415,24929,25707
460752.93,5262529.02,0,28681,3,3,0,24672,23130,23644,22200
460753.14,5262527.93,0.2,31125,2,2,0,28784,26471,27756,25875
460753.29,5262527.14,0,30644,2,2,2,17219,16191,20046,16083
460753.49,5262526.13,0.16,30955,4,4,0,23387,23130,26214,14633
460753.64,5262525.34,0.11,29680,2,2,0,31868,29555,29812,29625
460754.01,5262523.44,0,30998,2,2,2,28270,25700,25186,28793
460754.1,5262522.98,0,30116,2,2,2,29298,26471,25957,28269
460754.01,5262523.4,0.84,30709,1,2,0,29812,26985,26471,30113
460754.17,5262522.6,1.07,30968,1,2,0,15163,14649,18247,17444
460754.45,5262521.16,0.17,31820,1,1,0,23644,23644,25443,23275
460754.61,5262520.34,0.84,31116,2,2,0,27756,25443,25443,26101
460754.8,5262519.36,0.19,30680,2,2,0,14135,14649,17476,18104
460754.92,5262518.71,0.4,30552,3,3,0,24415,22873,23387,22364
460754.95,5262518.57,1.04,28347,3,3,0,36751,35209,34438,28744
460753.08,5262527.62,22.69,28930,2,3,0,33153,30840,29812,31903
460754.02,5262522.98,16.27,28455,4,4,0,22359,22102,23644,23049
460753.03,5262527.74,27.44,28435,3,4,0,20046,19275,21331,20269
460752.99,5262527.91,29.65,28147,3,3,0,35466,33410,32896,23402
460752.98,5262527.94,30.65,30516,4,4,0,30583,28527,29041,23850
460752.86,5262528.52,33.05,30067,2,3,0,31354,29041,29812,23155
460752.97,5262527.95,31.76,28691,3,3,0,31611,29298,30069,27514
460752.61,5262529.58,39.89,29320,1,2,0,29555,28270,28013,26579
