"X","Y","Z","Intensity","ReturnNumber","NumberOfReturns","Classification","R","G","B","NIR"
460690.56,5262512.72,34.75,30653,1,1,0,36237,32125,28013,0
460690.74,5262513.29,34.27,30228,1,3,0,35723,31354,28013,32957
460690.41,5262511.41,34,30686,1,1,0,36751,32896,29298,0
460690.69,5262512.29,34.78,29353,1,4,0,34952,31354,27499,0
460691.13,5262513.66,34.11,29359,1,4,0,40092,36494,33667,30167
460690.64,5262511.36,33.85,30788,1,1,0,33153,30069,26728,0
460691.07,5262512.73,34.74,31083,1,1,0,33667,30069,26985,0
460691.29,5262513.39,34.36,30811,1,1,0,39835,35209,32125,30660
460690.91,5262511.45,35.33,29648,1,4,0,34695,31354,27756,0
460691.24,5262512.48,34.8,30486,1,2,0,32382,29812,27242,0
460691.44,5262513.1,34.17,30532,1,2,0,37008,33667,30583,32663
460691.28,5262511.65,33.38,29307,2,3,0,28013,25700,23644,0
460691.55,5262511.75,33.64,30686,1,1,0,26471,24672,22616,0
460691.69,5262511.41,33.68,30585,1,1,0,31097,29298,27756,0
460691.92,5262511.26,33.5,28737,1,2,0,27242,25186,24415,0
460693.01,5262511.5,34.63,30804,1,1,0,33667,30326,28013,0
460693.15,5262511.93,34.61,30686,1,1,0,31354,28784,26471,0
460693.25,5262512.24,33.49,30191,1,2,0,32125,28527,26728,0
460693.46,5262511.89,34.39,30051,1,1,0,29555,26985,25186,0
460693.99,5262511.43,34.44,29897,1,3,0,30069,26728,25186,0
460694.12,5262511.85,34.33,29376,1,3,0,36237,31868,29555,0
460687.71,5262526.37,32.14,29366,1,4,0,16448,16191,19018,17814
460687.92,5262526.27,32.31,29530,1,3,0,18247,17733,20560,17042
460688.78,5262527.13,7.34,30028,2,3,0,20303,20303,23387,14289
460689.64,5262528.67,6.62,27921,2,3,0,15934,16448,20303,15453
460689.97,5262528.72,4.78,28170,2,3,0,18247,17990,21074,19602
460690.47,5262530.26,0.15,27734,2,2,0,33667,32382,31354,31412
460689.56,5262526.54,9.32,28481,2,2,0,10280,12079,16962,15266
460690.13,5262528.28,6.96,28760,2,3,0,15163,15934,20303,14409
460690.78,5262530.28,0,28986,3,3,2,23387,23130,21845,26180
460691.34,5262532.01,0.22,28681,2,2,0,28784,27242,25957,14462
460691.97,5262533.06,19.37,29307,2,3,0,11051,11822,17219,12582
460690.29,5262527.74,7.19,28936,3,3,0,11565,12336,17476,13341
460690.47,5262528.31,6.88,28877,1,2,0,13107,13878,18504,14604
460690.64,5262528.82,4.6,29369,3,4,0,18504,18504,21845,22188
460690.8,5262529.28,0.19,30529,3,3,0,32125,31354,30326,27566
460691.56,5262531.64,0,28474,2,2,2,31868,30583,27756,28679
460691.84,5262532.52,0.23,31551,2,2,0,21331,21588,24929,13885
460692.25,5262533.83,0.22,31787,1,1,0,12593,12079,16448,9940
460690.28,5262526.47,3.12,28845,2,3,0,14135,14906,19275,11986
460690.92,5262528.5,6.48,30034,2,3,0,14135,14392,19532,13678
460690.29,5262526.48,1.35,29136,3,4,0,21845,21588,22873,21996
460690.25,5262526.35,0.03,31129,2,2,0,22102,22102,23130,21283
460690.92,5262528.45,0,28537,4,4,2,19018,17476,20046,20314
460691.67,5262530.79,0,29965,3,3,2,33924,32896,29812,27210
460692.79,5262534.3,0.46,32135,1,1,0,11822,13364,19018,12416
460692.87,5262534.53,0,31905,1,1,2,13621,13621,20046,8502
460690.53,5262526.34,8.19,29625,2,3,0,11308,11822,17219,10713
460692.7,5262533.2,22.27,29156,2,4,0,11565,12079,17476,14953
460690.71,5262526.88,7.57,28422,3,4,0,14906,15677,20046,13930
460693.04,5262534.26,22.01,29317,1,4,0,12079,12850,17733,13832
460691.05,5262527.95,6.75,28989,1,3,0,15934,16448,19789,13943
460690.59,5262526.46,0.4,31138,1,1,0,25443,25443,26728,17698
460690.66,5262526.68,0,29113,3,3,2,13878,14135,17990,10363
460690.99,5262527.71,0,28458,3,3,2,10023,10794,16705,10028
460691.73,5262530.02,0,29910,2,2,2,23130,22102,25700,24212
460692.02,5262530.9,0,30205,2,2,0,26728,25957,23644,30374
460692.13,5262531.27,0,30991,2,2,2,31354,30069,28013,33810
460692.27,5262531.68,0,30457,2,2,2,34952,34181,31354,26879
460692.4,5262532.1,0,30460,2,2,2,19018,19018,21331,12223
460692.63,5262532.82,0,31892,1,1,2,12593,13107,19018,9265
460692.96,5262533.85,0,31882,1,1,2,15677,15163,20560,10217
460693.33,5262534.99,0.34,31807,1,1,0,47545,43433,44461,12448
460693.41,5262535.24,0,31420,1,1,2,20817,18761,21074,16346
460690.93,5262526.68,7.69,28684,1,2,0,14135,14649,20046,10854
460690.97,5262526.8,4.33,29264,1,2,0,13364,13878,19532,14102
460691.41,5262528.15,0,31057,2,2,2,13621,13621,16705,13049
460691.59,5262528.69,0.33,31188,2,2,0,25700,23130,25443,17759
460691.67,5262528.96,0,30470,2,2,2,14135,13364,17476,16952
460691.8,5262529.34,0,28848,2,2,2,13107,13621,19532,11289
460691.93,5262529.75,0,30116,2,2,2,15677,15420,19532,13675
460692.08,5262530.23,0,29995,2,2,2,16191,15677,16705,25109
460692.22,5262530.66,0,30896,2,2,2,27499,26985,27242,29975
460692.33,5262531,0,30172,2,2,2,23644,22873,21331,26000
460692.98,5262533.02,0,31846,1,1,2,12336,12593,17990,8741
460693.32,5262534.08,0.05,32639,1,1,0,17219,13364,15934,13524
460693.43,5262534.45,0.23,32515,1,1,0,47288,43176,40092,10200
460691.18,5262526.6,7.69,30165,1,2,0,13364,13878,19275,12025
460691.34,5262527.07,4.23,29500,2,3,0,18247,18761,23130,10855
460691.14,5262526.4,0,30978,2,2,2,16191,15677,20560,9902
460691.59,5262527.81,0.39,31954,1,1,0,9252,10023,15163,10897
460691.91,5262528.82,0,31430,2,2,2,13621,13364,17990,12046
460692.05,5262529.25,0,30326,2,2,2,16705,16448,21074,8774
460692.33,5262530.12,0,29916,1,1,2,14649,14649,19532,10994
460692.93,5262532,0.45,29634,2,2,0,23644,23644,23644,14791
460693.01,5262532.26,0,31594,1,1,2,15677,16191,19789,10350
460693.11,5262532.56,0,31692,1,1,2,12079,12079,16962,12141
460693.28,5262533.08,0.37,31764,1,1,0,11565,11822,17219,8986
460693.76,5262534.59,0.07,32203,1,1,0,38807,35466,36237,24032
460693.89,5262534.98,0.22,31840,1,1,0,24158,22616,25957,17609
460694.14,5262535.78,0.16,31804,1,1,0,17990,17476,21331,9440
460691.42,5262526.31,0,30909,2,2,2,17476,17219,20817,10953
460693.78,5262533.77,14.45,30070,1,1,0,10023,11051,17476,7914
460692.11,5262528.47,0,31823,1,1,2,16191,16448,21074,9195
460692.39,5262529.33,0,31623,1,1,2,12336,12850,18247,10516
460693.42,5262532.56,0.27,31696,1,1,0,12593,13107,19532,9349
460693.68,5262533.36,0.05,32154,1,1,0,23901,21845,24929,9003
460694.17,5262534.9,0.24,32282,1,1,0,18247,17219,21588,13580
460694.28,5262535.24,0.17,31905,1,1,0,18761,17733,21331,16069
460694.53,5262536.04,0,31623,1,1,2,14649,14135,19532,9960
460691.8,5262526.77,0.43,31325,1,1,0,16705,16962,20303,10218
460692.25,5262528.17,0.18,31453,1,1,0,8995,10023,16448,8907
460692.4,5262528.65,0.4,31571,1,1,0,15677,15677,21845,9899
460692.5,5262528.95,0,31722,1,1,2,11308,11822,17990,9571
460692.68,5262529.54,0.4,31771,1,1,0,9766,11051,16962,9645
460692.86,5262530.07,0,29785,2,2,2,11051,12079,18761,9419
460692.99,5262530.49,0,29851,2,2,2,10537,11308,16448,9063
460693.26,5262531.32,0,29556,2,2,2,20303,20303,23387,18618
460693.39,5262531.73,0,31102,2,2,2,14649,15934,19789,9298
460693.7,5262532.71,0.33,32138,1,1,0,12593,12850,18247,8499
460693.83,5262533.1,0.16,32590,1,1,0,41120,39578,41377,9675
460694.05,5262533.78,0,31892,1,1,2,21845,18504,20303,21080
460694.18,5262534.2,0.26,31840,1,1,0,48316,46003,43947,34059
460694.4,5262534.88,0,31843,1,1,2,16962,16448,20046,12633
460694.66,5262535.71,0,31941,1,1,2,13364,13621,18761,8987
460694.94,5262536.58,0,31692,1,1,2,21588,19275,22102,15012
460692.22,5262527.39,0.41,28809,2,2,0,10537,11822,16191,7692
460692.95,5262529.67,0,31561,1,1,2,10794,12079,17733,9938
460693.08,5262530.08,0,31443,2,2,2,11051,12336,18247,9867
460693.21,5262530.46,0,31335,2,2,2,11051,11565,18247,8285
460693.59,5262531.66,0,31522,2,2,2,10280,11822,17476,8133
460694.02,5262533.01,0,32125,1,1,2,24415,23901,25700,17547
460694.51,5262534.52,0,31981,1,1,2,17733,16705,22616,12232
460694.61,5262534.85,0,31817,1,1,2,18504,18504,21845,11362
460695.03,5262536.15,0,31738,1,1,2,19275,18761,24158,10035
460694.46,5262533.64,12.94,29595,1,1,0,9252,10280,16705,7664
460694.57,5262533.96,12.82,29533,1,1,0,9509,10537,16962,8651
460692.91,5262528.72,0.18,31627,1,1,0,10794,11822,18247,8405
460693.02,5262529.05,0,31797,1,1,2,10023,11051,17476,8699
460693.56,5262530.74,0,30234,1,1,2,11822,13364,19789,10421
460693.68,5262531.12,0,29792,2,2,2,10023,11308,17219,8001
460694.08,5262532.36,0,31640,1,1,2,11308,11822,17219,9965
460694.33,5262533.13,0,31925,1,1,2,14392,14906,19532,11544
460694.47,5262533.56,0,31650,1,1,2,17476,17476,24158,11176
460694.58,5262533.92,0,31161,1,1,2,17219,16448,21331,15103
460694.96,5262535.09,0,31892,1,1,2,13621,13878,19275,11504
460695.22,5262535.9,0,31614,2,2,2,11308,12336,18761,9472
460692.67,5262526.9,0.31,31745,1,1,0,23901,23901,24158,25757
460692.76,5262527.2,0.22,31650,1,1,0,26728,26985,29041,15063
460693.29,5262528.86,0,31696,2,2,2,10794,11822,18247,9250
460693.69,5262530.08,0,31564,1,1,2,16962,15934,19275,13323
460694.07,5262531.26,0,29890,2,2,2,10794,11308,17476,8347
460694.37,5262532.2,0.37,31738,1,1,0,15934,16448,21845,9227
460694.57,5262532.83,0,31876,1,1,2,13364,13364,20560,10144
460694.95,5262534.02,0,31617,1,1,2,17476,16962,20560,10031
460695.08,5262534.44,0,31981,1,1,2,19789,19532,22102,11283
460695.19,5262534.76,0,31702,1,1,2,17990,18504,24672,10748
460695.46,5262535.6,0,31745,1,1,2,11822,12593,17733,8917
460693.39,5262528.41,16.97,30919,1,2,0,12593,13621,20303,8398
460693.38,5262528.31,8.62,30958,1,2,0,33667,32639,30069,35070
460693.18,5262527.63,0.03,31430,2,2,0,10794,12079,16962,8412
460693.3,5262528.03,0,29487,2,2,2,9509,11051,16448,7558
460693.71,5262529.3,0,31646,2,2,2,23644,23130,24415,16841
460693.82,5262529.64,0,31823,1,1,2,25957,24672,23901,27631
460694.1,5262530.5,0,31696,1,1,2,17990,17990,21074,13286
460694.22,5262530.89,0,31519,1,1,2,14135,14906,18504,10629
460694.47,5262531.67,0,31728,1,1,2,13878,14649,19532,8411
460694.64,5262532.19,0,31768,1,1,2,15677,15934,21074,9425
460694.75,5262532.52,0,31745,1,1,2,13878,14392,20303,8961
460694.99,5262533.29,0,31813,1,1,2,14392,15163,18761,10341
460695.12,5262533.69,0,31600,1,1,2,14649,14135,17990,13825
460695.26,5262534.11,0,31804,1,1,2,29555,29555,28013,19073
460695.38,5262534.5,0,31722,1,1,2,15934,15677,17990,11262
460695.62,5262535.24,0,31787,1,1,2,23901,23901,26985,11762
460693.85,5262528.99,15.53,29467,1,2,0,11565,12850,17990,9342
460693.96,5262529.34,15.24,29346,1,2,0,14135,15420,20560,10877
460694.12,5262529.73,0,31735,1,1,2,32896,30840,28013,33918
460694.25,5262530.13,0,31853,1,1,2,29041,28270,27242,31524
460694.77,5262531.76,0,31637,1,1,2,12079,12336,17219,9691
460695.17,5262532.99,0,32292,1,1,2,15677,14649,20560,9741
460695.77,5262534.86,0,31430,1,1,2,23901,23644,25957,12012
460693.99,5262528.45,15.4,31391,1,2,0,13107,13621,19532,9081
460694.95,5262531.35,0,31748,1,1,2,14135,14649,18504,10863
460695.2,5262532.12,0,31902,1,1,2,16191,16191,20560,9572
460695.96,5262534.49,0,31961,1,1,2,28527,28013,28013,21683
460696.08,5262534.87,0,31912,1,1,2,21331,21845,24929,10629
460693.71,5262526.27,1.14,28511,2,2,0,32125,30840,28013,35068
460695.03,5262530.35,0,31109,2,2,2,23130,21845,22102,19059
460695.19,5262530.85,0,30699,2,2,2,29298,29041,29555,18079
460695.74,5262532.56,0,31830,1,1,2,20817,19275,21845,14886
460695.98,5262533.31,0,31843,1,1,2,24929,24158,22616,29375
460696.09,5262533.66,0,31715,2,2,2,23901,22359,22102,28389
460696.2,5262534,0,30116,2,2,2,26214,25186,23644,30438
460694.66,5262528.34,17.03,28494,1,3,0,10537,11822,17476,8403
460694.37,5262527.4,15.16,30191,2,3,0,10794,11822,17990,8252
460694.31,5262527.1,0,30011,3,3,2,26214,26214,25957,29290
460695.63,5262531.22,0,31564,1,1,2,11308,11822,17219,8988
460695.92,5262532.14,0,31600,1,1,2,26214,24672,24672,16927
460696.64,5262534.37,0,29661,2,2,2,23901,24158,25443,11739
460694.64,5262527.3,13.68,28596,2,3,0,11565,12593,17990,9336
460694.94,5262528.15,0,31384,2,2,2,22873,21074,19532,19527
460696.14,5262531.89,0.34,31578,1,1,0,21331,19532,20560,17644
460696.23,5262532.17,0,31630,2,2,2,29041,28270,26728,31603
460694.96,5262527.25,0,31312,1,1,2,12079,12079,14392,14555
460696.98,5262533.61,6.71,29090,2,2,0,16962,17476,20303,10469
460697,5262533.62,1.22,29107,2,2,0,30326,29555,26728,28034
460695.47,5262527.9,17.08,27855,1,2,0,17219,17219,20817,9288
460695.13,5262526.71,0.9,29611,2,2,0,27242,26471,23387,32949
460697.31,5262533.56,7.61,31532,3,3,0,17990,17733,19532,13256
460697.36,5262533.68,6.05,31096,1,1,0,14649,15420,20303,9830
460697.48,5262534.03,1.3,31076,2,2,0,28527,27756,25957,22453
460695.68,5262527.59,0.48,30460,2,2,0,26471,26214,25443,21779
460697.75,5262534.04,1.36,31256,2,2,0,30583,29812,28013,22253
460697.84,5262534.31,0,31489,1,1,2,11308,12336,17990,8249
460695.94,5262527.77,17.72,29828,1,2,0,22102,20046,21588,13788
460695.72,5262526.95,0.91,30595,2,2,0,28270,27499,25957,31932
460695.85,5262527.39,0.93,30526,1,2,0,20560,19789,20046,20716
460696,5262527.84,0,30182,4,4,2,25186,23644,23130,26153
460697.88,5262533.7,4.01,30208,2,2,0,24672,23901,22616,27920
460697.91,5262533.79,1.41,29870,1,1,0,27756,27242,28013,34178
460695.97,5262526.98,0.75,30480,2,2,0,32896,31868,30069,25161
460698.04,5262533.43,4.96,31070,1,1,0,30326,28270,29041,18646
460698.26,5262534.09,0,31581,1,1,2,11822,13878,18761,8852
460696.34,5262527.21,0.47,30257,3,3,0,34181,33153,29555,33467
460697.22,5262529.93,0,29956,3,3,2,35209,32639,31354,24129
460697.47,5262529.95,0,28533,2,2,2,32639,29812,29041,18524
460697.64,5262530.49,0.35,30483,2,2,0,37008,35980,34695,18042
460697.74,5262530.79,0,30912,2,2,2,37265,36751,35466,24627
460698.59,5262533.46,1.61,31440,1,1,0,15677,14906,17990,21824
460698.69,5262533.75,0.44,30395,2,2,0,26985,25957,24672,30578
460696.8,5262527.1,0.14,29503,4,4,0,30840,28527,26985,33014
460697.5,5262529.29,0,28455,3,3,2,17990,16705,17219,19489
460698.79,5262533.3,2.28,29726,3,3,0,33153,32125,31354,24092
460697.99,5262529.91,0,29739,3,3,2,28784,26471,24929,24433
460698.1,5262530.26,0,30316,2,2,2,35723,34695,31868,30602
460697.84,5262528.27,0.29,30424,3,3,0,31611,29041,26214,37182
460698.57,5262530.54,0,31394,1,1,2,31097,29298,27756,34171
460698.81,5262530.29,0,30532,4,4,2,23644,22102,22102,30104
460698.91,5262530.57,0,28271,2,2,2,27756,26214,25700,33275
460699.59,5262532.69,0.41,29451,2,2,0,16191,15677,18504,13932
460698.27,5262527.61,0.77,28356,4,4,0,34952,32639,31097,29161
460699.7,5262532.07,0.77,29100,3,3,0,28527,27756,25957,21666
460699.85,5262532.51,0,31083,1,1,2,17990,17733,19018,14215
460700.19,5262532.58,0,29710,3,3,2,31868,31097,30069,27212
460700.4,5262532.01,0,30752,2,2,2,19275,18247,20560,20233
460700.59,5262524.77,1.36,28481,3,3,0,15934,15934,17990,18811
460700.66,5262521.27,31.33,30558,1,3,0,31611,29812,27756,34269
460700.57,5262520.78,0.22,29684,3,3,0,30069,27499,27242,28882
460700.57,5262520.15,32.07,30726,1,2,0,30069,28527,28270,27334
460700.69,5262520.53,31.95,31037,1,2,0,32639,31354,29812,30713
460700.79,5262518.21,31.87,30542,1,2,0,31097,29298,27756,28501
460701.73,5262521.1,29.98,30837,1,2,0,36494,34438,31097,28049
460701.46,5262520.21,22.03,30296,1,2,0,46003,43176,40092,27901
460701.88,5262520.91,30.11,31053,1,2,0,33667,31868,27756,32333
460701.26,5262518.93,22.61,29179,3,4,0,40349,37265,33667,33690
460701.7,5262520.3,21.82,30811,1,1,0,31611,29555,27242,31110
460701.28,5262518.27,30.62,28202,2,3,0,29041,27756,26214,31033
460702.32,5262521.48,30.07,28956,2,4,0,35466,33410,31611,16030
460702.07,5262520.67,25.73,29084,1,3,0,40092,37008,33410,34737
460701.66,5262519.39,22.3,30490,1,2,0,36237,34695,31868,36101
460702.08,5262519.7,22.57,28376,2,3,0,38036,35723,32382,33824
460700.85,5262515.75,0,28737,3,3,2,25443,24672,23644,30797
460702.34,5262519.69,29.28,28461,3,3,0,36751,34695,31354,35830
460703.05,5262521.9,30.5,30021,2,4,0,35723,33924,29812,30176
460702.93,5262521.52,26.28,30260,1,2,0,42662,38550,33667,34178
460700.71,5262514.48,0.25,28628,2,2,0,22873,21588,23387,23607
460702.03,5262517.87,27.45,29313,3,4,0,33410,31868,28527,27793
460702.12,5262518.14,27.14,29992,2,3,0,30583,29041,26471,23459
460702.82,5262520.33,31.05,29451,2,3,0,25186,23387,21074,30457
460702.9,5262520.59,30.7,29464,2,2,0,33667,32125,28013,33026
460702.65,5262519.78,26.6,28497,2,2,0,37779,36237,32639,32859
460702.5,5262518.38,30.46,28334,2,3,0,30326,28527,26214,29253
460703.23,5262520.62,22.73,29690,2,2,0,34438,31611,29041,33046
460700.56,5262512.17,0,31276,2,2,2,40863,37522,37779,16623
460700.72,5262512.68,0,31397,2,2,2,41120,40092,42148,17973
460700.89,5262513.21,0,30591,2,2,2,20817,20303,21845,26264
460701.21,5262514.2,0.04,30706,2,2,0,41120,39321,40349,16715
460702.11,5262517,0,28114,3,3,2,31868,28784,27756,30039
460703.55,5262520.46,30.76,28743,2,2,0,32125,30583,27499,33986
460700.52,5262510.88,0,28111,3,3,2,31868,29812,26985,32829
460700.76,5262511.61,0,30388,2,2,2,39321,35209,31868,27153
460700.89,5262512.03,0,30958,3,3,2,47545,44461,40863,28270
460701.79,5262514.85,3.65,29779,1,2,0,27499,26728,29298,23551
460701.66,5262514.41,0.17,29077,2,2,0,46260,43690,41634,27483
460702.35,5262516.55,0.4,30935,2,2,0,33153,30326,29298,28664
460700.72,5262510.51,0.09,29392,2,2,0,33153,30069,26728,31199
460700.97,5262511.28,0,28999,3,3,2,38807,34952,31868,29340
460705.58,5262525.72,27.66,28642,2,3,0,58853,58082,56797,16361
460701.67,5262513.45,0,29310,2,2,2,22359,21845,23387,20871
460702.38,5262514.86,31.54,30735,1,2,0,37008,35723,30840,23036
460704.37,5262521.05,32.64,30270,1,3,0,27499,25700,24415,28221
460702.12,5262513.86,0,29395,3,3,2,32382,31097,30326,29689
460702.33,5262514.52,0,30044,3,3,2,32896,30326,28527,28363
460703.02,5262516.65,0.49,28107,2,2,0,34695,32125,31611,33217
460703.22,5262517.27,0,28130,3,3,2,37008,34438,32125,30345
460705.66,5262524.86,1.15,30519,2,2,0,20817,19275,22359,17874
460705.75,5262525.13,0.86,29451,3,3,0,38550,36751,38550,19140
460704.45,5262520.32,33.21,29159,1,3,0,35209,32896,30583,31863
460704.8,5262521.41,32.71,30739,1,1,0,32639,31097,28013,33770
460704.91,5262521.74,32.52,30952,1,2,0,27242,26214,24929,29705
460704.98,5262521.95,32.05,29857,2,4,0,32125,30326,28270,28329
460701.81,5262511.96,0.24,28989,3,3,0,35723,32639,30840,27254
460702.58,5262514.34,0,30903,2,2,2,35980,33153,32125,28805
460703.08,5262515.89,0,30866,2,2,2,32125,29298,28784,27892
460705.76,5262524.18,0.79,30336,2,2,0,20046,18504,19789,14531
460706.35,5262526,0.24,31466,2,2,0,24415,24158,26985,14050
460700.73,5262507.59,16.23,30116,1,1,0,35209,34438,30069,30959
460705.15,5262521.37,33.04,31224,1,1,0,35209,34181,29812,34017
460702.62,5262513.31,0,30519,2,2,2,31868,28784,27756,30077
460706.3,5262524.73,0,30883,1,1,2,32382,29298,29298,15506
460706.42,5262525.1,0,31263,2,2,2,38293,35723,35980,16733
460701.31,5262508.53,25.75,30218,2,3,0,30069,28527,27242,10774
460701.54,5262509.26,25.43,29775,1,2,0,29041,26985,25186,21554
460701.62,5262509.5,25.05,30060,1,2,0,33667,31097,28270,31097
460701.82,5262510.1,24.42,29127,2,3,0,26214,24158,23387,19604
460700.94,5262507.35,16.16,31043,1,2,0,33410,32125,26985,31908
460703.71,5262516.01,29.83,28773,2,3,0,33153,30840,27499,33641
460704.5,5262518.43,26.26,27940,2,2,0,34695,32639,30326,31559
460702.27,5262511.35,0,28642,3,3,2,41634,38293,34952,34893
460702.39,5262511.73,0,29582,2,2,2,54998,53199,50629,29959
460706.51,5262524.67,27.06,30529,1,2,0,32382,30069,29555,27308
460702.83,5262513.08,0,30162,3,3,2,36237,32125,30326,21543
460706.74,5262525.35,26.02,30234,2,3,0,35723,31611,31097,26657
460706.41,5262524.17,0,31489,1,1,2,22359,19275,20303,14289
460706.52,5262524.53,0,31329,1,1,2,34438,30840,30583,17347
460706.78,5262525.33,0,31600,1,1,2,17990,17219,21588,15576
460706.89,5262525.67,0,31574,1,1,2,15677,15420,20817,10848
460701.94,5262509.72,24.94,30870,1,3,0,33924,31868,28784,22641
460702.01,5262509.93,24.53,30054,1,3,0,31097,28784,26471,23454
460700.89,5262506.4,15.56,28720,2,2,0,33667,31611,26728,32776
460705.85,5262521.87,32.56,29592,1,4,0,29041,28013,27499,27359
460705.47,5262520.61,22.35,28645,3,3,0,29041,27499,26728,29475
460702.77,5262512.11,0.07,29867,3,3,0,39321,37008,37265,20781
460702.91,5262512.55,0,30431,2,2,2,39321,34181,33153,26203
460703.13,5262513.22,0,29595,2,2,2,32382,29555,29812,24667
460703.32,5262513.83,0.2,29566,2,2,0,30069,28784,29555,25775
460706.49,5262523.63,0,31578,2,2,2,19018,15934,19532,11316
460706.83,5262524.68,0,31515,2,2,2,21331,19789,22873,22200
460706.98,5262525.14,0,31754,1,1,2,23130,22102,26214,12573
460707.08,5262525.47,0,31597,1,1,2,12850,12336,17219,10186
460703.57,5262513.96,32.06,29992,1,3,0,33924,31868,27499,33277
460702.44,5262510.41,22.58,31309,1,1,0,36494,35723,30840,30052
460702.52,5262510.65,22.33,29657,2,2,0,32896,31611,28270,33710
460704.37,5262516.42,29.98,28632,3,4,0,34952,33153,31611,31766
460705.75,5262520.73,32.77,29644,3,3,0,30840,28527,26214,32024
460706,5262521.49,32.5,30296,1,2,0,28013,25957,24929,26751
460706.18,5262522.06,31.99,28697,3,4,0,30326,29555,27499,28332
460702.75,5262511.24,0,31083,2,2,2,51914,47031,43947,30826
460703.2,5262512.63,0,31427,1,1,2,40092,36494,34695,27879
460706.76,5262523.66,0,31315,1,1,2,33667,30583,32125,19495
460702.51,5262509.67,28.3,30588,1,2,0,31611,29041,26728,34580
460702.61,5262509.98,28.1,30345,2,3,0,32896,30326,27242,33213
460702.23,5262508.77,23.28,28573,2,2,0,30583,29041,26471,33660
460703.63,5262513.17,31.28,29310,2,2,0,36494,34695,30583,32477
460702.6,5262509.91,22.94,30837,2,2,0,36237,33924,29555,31764
460703.84,5262513.79,30.94,28104,1,2,0,36751,34695,30069,32510
460702.71,5262510.25,22.8,30676,2,2,0,40606,40092,37008,34329
460702.8,5262510.53,22.5,30588,2,2,0,24929,24415,23387,31541
460703.68,5262513.29,28.22,28625,1,2,0,27499,26728,24929,34176
460706.32,5262521.48,30.16,29412,3,4,0,33667,32382,29041,30476
460702.92,5262510.75,0.12,29471,3,3,0,33410,30840,28784,26385
460703.05,5262511.16,0,31578,2,2,2,47031,42405,39578,28581
460703.17,5262511.53,0,30722,3,3,2,46260,42405,40606,24702
460703.71,5262513.19,0,30005,2,2,2,31868,29555,29298,28525
460706.73,5262522.57,0,28576,4,4,2,35466,32896,32125,29513
460707.9,5262526.21,6.56,31138,1,2,0,31868,29041,28784,23514
460707.14,5262523.84,0,29015,2,2,2,26985,24158,25443,26478
460707.26,5262524.21,0,29385,2,2,2,34438,31611,30069,20421
460707.52,5262524.99,0,28340,2,2,2,42148,40349,42919,12354
460703.71,5262512.62,33.12,30477,1,3,0,32639,30583,27242,34094
460702.46,5262508.68,23.5,28042,2,2,0,28270,26985,25957,33860
460702.82,5262509.67,0.11,29802,4,4,0,28784,26471,24929,24462
460702.96,5262510.09,0.06,30136,5,5,0,42662,41891,40349,25721
460703.4,5262511.46,0,31335,1,1,2,38807,35209,32382,24082
460704.75,5262515.68,8.27,29009,3,4,0,36237,32639,32639,22666
460707.35,5262523.84,24.45,30441,1,2,0,37008,33667,33410,23445
460703.81,5262512.72,0,29772,4,4,2,26471,25186,25443,33415
460707.59,5262524.58,25.26,28841,2,4,0,28270,25957,24672,32427
460703.91,5262513.04,0,29618,2,2,2,30069,27499,26985,32684
460707.03,5262522.69,0,30686,2,2,2,32639,30069,28270,33893
460707.15,5262523.07,0,31859,1,1,2,31611,28784,27756,31484
460707.29,5262523.51,0,31948,2,2,2,34438,31611,31097,28832
460707.55,5262524.3,0,31424,2,2,2,20303,19532,22873,21328
460707.8,5262525.07,0,31158,3,3,2,19275,18504,20303,20966
460708.17,5262526.21,0,31496,1,1,2,33667,30583,30583,18044
460702.11,5262506.83,23.81,28920,1,1,0,31354,29555,26985,0
460702.59,5262508.33,25.52,29438,1,2,0,28270,26728,23644,31339
460703.04,5262509.71,25.58,29975,1,2,0,26728,24672,23387,32551
460702.72,5262508.72,23.66,29582,2,2,0,27242,25443,23901,31841
460706.25,5262519.68,29.96,29572,2,3,0,29555,28527,25957,27412
460706.88,5262521.64,30.01,29349,2,2,0,28270,26985,23644,27066
460705.31,5262516.67,15.5,29307,2,2,0,25443,23130,22359,26790
460705.37,5262516.88,14.97,29186,2,4,0,29812,28270,26728,25860
460708.11,5262525.44,31.95,29844,3,4,0,39835,37779,35723,31660
460703.5,5262511,0,28963,3,3,2,39064,35209,33924,33277
460703.67,5262511.51,0.1,31682,1,1,0,46517,43176,40863,26561
460704.99,5262515.65,8.11,28760,1,2,0,41120,38550,38293,23833
460703.95,5262512.38,0,30480,2,2,2,35466,33924,33667,32336
460707.99,5262524.88,0.65,31512,2,2,0,25957,24672,25443,24658
460708.15,5262525.38,0,31751,1,1,2,30069,27499,27756,32009
460702.46,5262506.98,23.96,28717,2,2,0,30069,29041,26728,0
460703.01,5262508.7,23.98,29693,3,3,0,28784,27242,25700,32264
460704.97,5262514.8,31.87,30483,1,1,0,24158,22873,24415,25606
460705.26,5262515.69,28.86,29634,2,2,0,42148,40863,40092,25569
460707.82,5262523.63,29.92,29743,2,3,0,25443,23644,22102,25604
460708.37,5262525.32,30.41,30205,1,3,0,40092,36494,32896,27980
460707.78,5262523.3,0,30257,2,2,2,31868,29555,29555,29146
460708.03,5262524.08,0,30939,2,2,2,26471,24158,25186,26830
